PaperID,fairness/algorithm,fairness/optimization,fairness/sensitive-attributes,fairness/representation,utility/welfare,race,risk-assessment,policing,gender/language,image-classification,advertising,recommender-systems,data-collection/privacy,user-study,health,education,ML,explainability,accountability,law/rights,social-sciences/ethics
2018-1,0.8825807769690728,-0.6674462426486929,0.1937793698556639,3.5833126069227927,1.460885431944797,0.18507179966972176,-0.3047023895610031,-0.2672321583108956,-0.22104852897042115,-0.23534565502806506,-0.39167024990285226,-0.5111668661936661,-0.8550701421417436,-0.43496985572772023,-0.29427744837655645,-0.033939634802865756,-0.7436752544120617,-0.4798252799663975,-0.14141955418790764,1.2566305948451424,1.917656286522083
2018-10,-0.710691069344251,2.2859174384432532,1.814934689413729,-0.3207873009698821,0.4300807645686613,-0.8384471587508711,-0.3958270964918025,-0.2624659618841774,-0.27564200746148804,-0.12840474950264424,-0.3797404991067082,-0.5123187165401133,-0.35924003122792264,-0.5434715225267858,-0.3590902695351333,-0.446459973337636,0.7470179732944427,-0.42450541204480924,-0.9617607795834954,-0.6012368903313519,-0.4864419897393032
2018-11,0.19517734244352564,-0.4871579202908093,-0.4316315635218356,-0.3107468894470328,-0.08515981426229864,-0.42507741987578124,-0.385207159609009,-0.27090900362774284,-0.25321328675735266,-0.22944059754583476,-0.29527529483860715,2.0214790688115216,2.0239348285781174,1.115943048073913,-0.33810082683278997,0.9205599824992399,0.5434131395016102,-0.4633391965885851,-0.1288454484134715,-0.6706500216120538,-0.6017013220448991
2018-12,-0.9909208398561259,-0.6621233268414249,-0.5921073349252054,-0.26361932068020355,-0.3590367846637544,-0.14461163767313223,-0.39143445611213,-0.2792487308322701,-0.2606075401538608,-0.2539471352002023,2.0871470692427647,-0.4926926604197228,-0.26386529717736557,-0.35705193080564673,-0.3098976554780111,0.18966290929299912,-0.6631826830208981,-0.4972117527443251,1.0897765708463172,2.098561599736851,-0.22521038887029973
2018-13,0.1045224290315676,1.9747595967685945,2.8404945349639883,0.1833318511281435,0.6252134307270673,-0.8681542166584719,-0.36398533048895104,-0.2789189540462774,-0.2761457981064352,-0.2722135141517479,-0.3792736339219486,-0.4921286018960227,-1.131359065845152,-0.8826638278382232,-0.3345350837251322,-0.49872923107833844,-0.3453878112673588,-0.46748816903377055,-0.95150141492953,-0.6219034626591448,-0.5455310006319476
2018-14,-0.34862263797550774,-0.4182179488534114,-0.5734838815712289,-0.3338606966623359,-0.7887528220562734,2.8880468592125976,-0.401303751836353,-0.2696360437060522,-0.2657373858535399,-0.28441859444297446,-0.40032440919354656,-0.462216508700703,-0.9227694765521568,-0.5040290958840612,-0.19442677628687557,-0.429775314493131,3.093295496070854,3.085004296305452,-0.9630171902922035,-0.5843569828207994,-0.6018307142125138
2018-15,-0.08620780882710162,0.0606463369391596,0.16417620944783295,-0.32073491127603365,2.1615278622153355,-0.12332523431303383,-0.38363882938288324,-0.20899843467854887,-0.1928359319827618,-0.28055051510894485,-0.3166042707538388,1.7506881422296243,0.040468342364665004,-0.012955951574789518,-0.35914087545839757,0.17471824690750487,-0.4798740482404017,-0.500017973070222,1.223208393388547,-0.23442855646889854,-0.4347856476822185
2018-2,-0.2678704243327223,-0.598735878007309,-0.3024714523445451,-0.3251774978433698,-0.7233360316100824,0.15438895370124797,-0.3783242784431491,-0.2614597636235484,-0.2218333913081828,3.611740094577457,-0.3717932344344201,-0.512621276948992,-0.06976659886458121,-0.8190170920582538,-0.17449255288411997,0.01022712136999313,-0.2051789607846214,-0.42398500315568893,0.6182789312932184,-0.10882668576642697,-0.4548674995840028
2018-3,0.11512375798864201,-0.589499035456082,-0.2624042703908136,-0.2749961567944366,-0.5762923930212288,0.5823903906895644,2.3277076279562423,-0.21417658352404428,-0.2699886674480988,-0.28447377119035805,-0.41761954949171465,-0.5148847390894735,0.17049253423628782,2.855399056489041,-0.3161731272404636,-0.7242186811502492,0.09825282876538168,-0.05560949116423531,1.0849214404975676,-0.2155550117431192,-0.4843321831335992
2018-4,2.1249823987196295,-0.6436557942271162,-0.5124392493186353,-0.28587164893965916,-0.814918993440658,-0.3642362996834344,2.590500716925853,-0.2386563323221599,-0.27422830687209104,-0.27399493466737174,-0.41319472793647144,-0.512807510401921,-0.6929354042515018,0.31880362585537325,-0.049538369471244216,-0.16056876959784658,-0.7068097016255591,1.4328845819736715,-0.45147421255357384,-0.3608590210807217,2.3502502268137437
