PaperID,fairness/algorithm,fairness/optimization,fairness/sensitive-attributes,fairness/representation,utility/welfare,race,risk-assessment,policing,gender/language,image-classification,advertising,recommender-systems,data-collection/privacy,user-study,health,education,ML,explainability,accountability,law/rights,social-sciences/ethics
2020-23,0.7139565167921283,-0.3247949609533814,0.4941814894581483,-0.1147410722717651,-0.3237035812029879,-0.055481978375009525,-0.2991657182898576,-0.26949716648433625,-0.19020192184833012,-0.1708764529492879,-0.14222395707992141,-0.19068214177187176,-0.19905373284565586,-0.3096222303511345,-0.24891610360533767,-0.043194767121908784,-0.2588846206950583,-0.38890899804666007,-0.16624470635521954,2.5360429550953394,-0.26208922698131637
2020-24,0.2803539438376435,0.5199107472657598,0.6790841263471254,-0.08922469144991375,-0.05109693055921452,-0.21460186854113075,-0.3701682793120449,4.980518024186396,-0.2226747703193952,-0.1690949021836513,-0.2832711137252018,-0.28066358589300844,-0.24492620195347017,-0.2984366826716616,-0.04567092205957738,-0.02086152923640575,-0.2005715025336055,-0.402755559349479,-0.41124401705567226,-0.156551910926343,-0.5636672060595047
2020-25,0.5907859177725139,-0.25612282531696867,-0.3391685075806659,-0.15531896757959054,-0.3422160551317397,-0.26967364332781846,-0.3688086560512899,-0.2650965149165575,3.5799722920116817,-0.07052138319136453,-0.29996300135314946,-0.3033228312464516,-0.4481459946999763,-0.05373075463937349,-0.2008009043968015,-0.19836162904546312,0.3958372163584336,-0.23323237923272258,-0.3988166632267029,-0.2824335679192908,-0.531632396137603
2020-26,0.31145551315739706,-0.2594409316022912,-0.27137610227098174,-0.17055891710834908,-0.34120865005102,-0.23306062884856865,-0.342626382539122,-0.27223150983088357,5.080614679755841,-0.18001426157497372,-0.3026603055595301,-0.2929187416540775,-0.49665263264484527,-0.33104536772446547,-0.25869315308096374,-0.23245363266261684,1.1573742675804068,-0.41411938899152784,-0.46932723437105117,-0.4181141684667684,-0.5760429926451611
2020-27,1.0871468355973886,-0.17341041212691768,-0.25924669651418486,-0.03276877643880982,-0.34347821116095567,-0.24315392159184943,-0.34016987050765396,-0.2730244933929175,4.264794785281214,-0.13875647637426616,-0.02313364559325401,-0.3037783616041634,-0.4172689935233868,-0.29161435217827786,-0.11810718167693017,-0.21922585856529192,0.2111306233617277,-0.4106431274637919,-0.4399852907880506,-0.3495968995783422,-0.3445898838570364
2020-28,-0.4924085860573203,3.2389577792933246,0.2667507683538537,-0.21149424625794222,-0.12334654435312506,-0.23683262934900923,-0.36761149220988876,-0.27286626652805146,-0.25584771405752743,-0.16554832749278744,3.196303326685811,-0.17104705877037008,-0.5307760039692515,-0.325394329428523,-0.23892933157627413,-0.23127380693754007,-0.4863562013099747,-0.4171744036992661,-0.44185177893729616,-0.3990431644855937,-0.5445931341978753
2020-29,-0.7784115742403616,-0.22177924390651177,-0.35316963083107916,-0.13492397217314017,-0.30951613508684456,-0.2755717145975851,-0.35299208304717733,-0.22564976368021913,-0.03581339231861909,-0.17011063383654512,-0.2892207073490533,5.3189135046152884,-0.4771289864312408,-0.32209957020343055,-0.0664976566529159,-0.10377797337094888,0.9372348123752257,0.6804350427448238,-0.40402609083670243,-0.41534410041762687,-0.5724016036586196
2020-3,0.9490452845821046,-0.5038480959702202,-0.46755663918179363,-0.22515302344716465,-0.31901194525385396,-0.153054137816292,-0.29723983978253515,-0.19006270632889605,-0.25974578871248505,-0.15088378020700904,-0.20126005472707437,-0.2494926683103685,0.41331879362592133,-0.3012124958636552,-0.21571796884017663,-0.18980309291753555,-0.5776900437891257,-0.41949427250842086,0.46709640677055003,-0.24130028811216933,2.014937060055438
2020-30,-0.42472596925647765,-0.43501947589468504,-0.5470802972212901,-0.15795437852147845,-0.31356107633422564,-0.03176541137289194,-0.26117226482552985,-0.2527046589535649,0.055373573123870805,0.3124713731078768,-0.1725867101335379,0.011663647111238126,6.020563237591939,-0.33288689734287114,-0.24766431816217224,-0.18084416206432394,-0.4456021888572508,-0.37978568365262777,-0.17464579446563092,-0.25212855692054265,-0.021498803110534474
2020-31,1.9837175820495914,-0.5086961302945576,-0.5571309578785771,-0.19621740737009585,-0.35145759027350326,-0.28674168765492236,-0.2541912564707441,-0.2548247728506622,-0.2549938401916857,-0.17485080354475957,-0.29546364540742526,-0.28117519792948514,-0.16132940116279665,-0.24184632319623287,2.5004287432781527,-0.22540058580360545,-0.3972913767505524,-0.3752556119247534,2.446002155169338,-0.4068401264491346,-0.11938643824110338
2020-32,-1.0409030719680534,-0.3781504986959064,-0.493411420404654,-0.22524710315112756,-0.33355211291934683,6.415246584942487,0.6240487924047566,0.005465971235956112,-0.2522853154430766,-0.17663046436954918,-0.29644324936617605,-0.23937571342283817,-0.28855338544611403,-0.29082955527334714,-0.24900670539864594,-0.22756546961418495,-0.24702686765045234,-0.3858485006175552,-0.3095791392455946,-0.3395706442783657,-0.5529105211931167
2020-33,-1.3101198510700987,-0.5309421152223686,-0.46730150473677456,7.4523564015596575,-0.32451773538610357,-0.27705863657884683,-0.354530060251507,-0.27274036544999086,-0.23518309985017066,-0.16474412601906352,-0.29768644508748965,-0.2495021208688851,-0.3747546644988246,-0.3476480775388949,-0.253173675002539,-0.23553079170862296,-0.6119783999151607,-0.4176910994486434,-0.38075809578399206,3.5879505398748752,-0.5314763610875609
2020-34,-0.478739155601157,-0.5046454483133783,0.32086946468873967,-0.013273158852281485,-0.2961169261704086,0.32731113127467854,4.186696933545642,-0.24107003427128346,-0.2317251105790903,-0.14248951572585156,-0.25316814465960535,-0.304430743793776,-0.45181790884046924,-0.32276599794865346,-0.2536874862647764,-0.22972107469478878,-0.6035343727845829,-0.41709447829448976,-0.42263306008959745,-0.1503077263849121,0.5470791241451084
2020-35,-1.3205814075093647,-0.4848434155021537,-0.5453338216911013,-0.2057692836685295,-0.3240613781038857,-0.24899818206220503,-0.36431228153993617,-0.2539820183849514,-0.25670072822229945,-0.038946568302379796,-0.1647427029135138,-0.2761868482108356,-0.32760455546680833,-0.31291442458905905,-0.2500069438135181,-0.1750217730361128,-0.5466352926106642,-0.4226817384788361,-0.37533837682596904,-0.3492362701266476,3.0616325218403277
2020-36,-1.247617314072419,-0.5136704368686926,-0.5629674585566602,-0.16562341087479757,-0.29646602716139514,-0.3017883916372826,-0.3541923235696555,-0.21369616043898457,-0.26053178779567426,-0.17770091475470207,4.5282513581564325,-0.22363290937837305,-0.013557965732364076,-0.26770880663552854,-0.22078520391358508,-0.21750174773807399,-0.5495597679616836,-0.39089109475130274,0.7153572536286755,0.9048420121696876,-0.424332058134147
2020-37,0.7645702578157824,-0.48263448773225803,-0.18606063347659152,-0.07090090913509262,-0.3023175601608357,3.774511224969026,-0.2588860515312038,-0.15282907020618927,-0.24640204322563156,0.12882531767853184,-0.295899870060236,-0.30057848796339826,-0.2054661714232172,-0.3052923439488849,-0.25640778206259435,-0.19915587757736755,-0.5585133940590472,-0.3995062408961087,-0.35878080414921426,-0.26557762844927557,0.7320136300564564
2020-38,-0.6139778520766674,2.474171193360041,-0.42717326434247455,-0.2240489822871549,-0.3302512408221265,-0.23483190676840038,-0.35101000674242405,-0.2180750321829183,-0.16293305219848295,-0.17340057360238517,-0.21312232421468985,0.24375514798904027,-0.5062077793936005,-0.2955351097651788,-0.26122633596283495,4.432537288853097,-0.4027298062533889,-0.404753705128567,-0.45609342707814166,-0.3894546326011148,-0.5432003005711912
2020-39,-1.2248506704114666,-0.49857809821921756,-0.4843172399879226,-0.19454102303331802,-0.29658183487467515,-0.2723436741490194,-0.35442096499239706,-0.2598359454144861,-0.24582053187374694,-0.18106646163682158,-0.2937850561717407,-0.19536892853700505,1.1403061711319329,-0.27212995811597984,-0.2542257745716598,-0.16846743903193256,-0.5250723472525995,-0.4243022399486494,-0.32727619477965436,-0.27453629964621507,2.334148906904591
2020-4,-1.2684474110724404,-0.29542847266337047,-0.31646680825202345,-0.12814090277429352,0.19160961376611618,-0.16227124730726222,-0.27989828126256266,-0.23882382899958107,-0.2505726432318005,-0.13088962080230815,-0.16629989015165886,-0.21790306545687813,-0.37685627048044434,-0.32360941533791676,-0.17540556194509965,0.048713883159797376,-0.3514190320876404,0.35876207922944003,-0.210514315285901,-0.34921948145173526,-0.20426611568898823
2020-40,-0.35852813927898264,-0.48079346395638745,-0.3890558129029715,-0.21887732576421284,-0.35047236639645285,-0.22965083307594333,-0.36936963902617087,-0.2728887935415586,-0.2642868605928762,-0.17026401208541267,-0.26603986373440114,-0.26527311041975643,-0.5098511357873954,4.293780075154742,-0.24257570827739694,-0.2285512102424963,0.48229869785080137,-0.05247569019917086,-0.17949425330913435,-0.39629244144440967,-0.5339561260301311
2020-41,-0.41602413833077356,-0.41103845098447767,-0.5325142643221155,-0.11686411930984344,-0.3263030537821674,-0.2770363748073721,-0.3529127478312786,-0.2706856368596078,-0.24866627664526372,-0.14624421989866276,-0.25108196364718605,0.9307905229177058,-0.11628353977471163,-0.27872299649893606,-0.2455433281151946,-0.23021752369207832,-0.48703199774848627,-0.31961642104288546,3.1639154292465324,-0.16758018502502534,-0.1756879070727714
2020-42,-0.512060823012246,3.9388809393087607,-0.45864664746611916,-0.2125668438728938,-0.2298031943727154,-0.27477334490537075,-0.35174505181081667,2.045874210669572,-0.26124349466327446,-0.1798142846207003,-0.29432285244770123,-0.30614043715810596,-0.4754034650950748,-0.3468085044415947,-0.24332335802462274,-0.22125615426173562,-0.5152402401894397,-0.42208395509408586,-0.45174219319454234,-0.4114425142586838,-0.5395634909707148
2020-43,1.193897294176643,-0.49075435903160625,-0.5534285161451603,-0.1653688995006585,-0.31006294989660654,-0.2617585582729741,-0.12856051442684022,-0.15451378903948565,-0.2520904614137606,-0.12526950135333642,-0.29950126865147403,-0.2610714802005095,-0.4603100767783832,-0.3454904082473397,-0.2255648010311104,-0.22394053592486668,-0.5630879914002979,-0.41619678631726353,-0.42857393766218993,0.13198132377571686,2.3231288885362766
2020-44,-1.3146933810469792,-0.4753427520722027,-0.5174970629575166,0.37355093227536595,-0.32827393823272877,-0.278602549880435,-0.31865322387781775,-0.27012031963842287,-0.2422558319245272,-0.174462357233762,-0.14096365023249852,-0.2900322904635805,-0.3181185147167551,-0.3023226604998716,-0.23451828413811612,-0.23560431048415575,-0.6088291068199502,-0.4051584238341235,-0.31973794417348644,0.022136681405109312,2.444863464098115
2020-45,-1.479430820078042,-0.45563887717983537,-0.5279817483933926,-0.2202918449370964,-0.3120381108804003,-0.27930903064757556,-0.1964415695628766,-0.2543525552173744,0.10128725159072154,-0.12880150592361303,0.09348030608565212,-0.14182177039778662,1.3720140851687241,-0.1681834300591801,-0.1429445313262628,-0.23603368859103924,-0.5725312865924825,-0.4154889674004188,-0.21607788697644048,-0.26101473686301346,2.189017416662003
2020-46,1.032148366562781,3.233785575229984,0.8436160718029746,-0.16051777813282633,1.0717618965053304,-0.3004114057598341,-0.3390975966865935,-0.2695815956250609,-0.25986578347074996,-0.16401867662586464,-0.2973013928490727,-0.3040688851252034,-0.516473763810587,-0.3357304921180041,-0.2616514038889225,-0.23846293839311136,-0.3503252360917538,-0.38370189573369295,-0.4411897785727072,-0.3963735973026002,-0.42447451879654724
2020-47,-0.7172416312335406,-0.12112470683509961,-0.48014438053505115,-0.19506863243049438,-0.3220663616429523,-0.2986278581836121,-0.34775336619423114,-0.24099956984202814,-0.20051061208126783,-0.15072277205159298,-0.3012102930476529,-0.2512872865540803,-0.46714204970081974,-0.31043556882284284,0.15058076542586638,-0.199941562010933,0.9323898315285649,4.116069246307042,-0.43072064809797506,-0.3020935037562286,-0.5721636573423623
2020-48,1.0104990923006363,0.970845241238015,-0.5516904060047976,-0.16855927966580192,-0.315066220995052,-0.2888738328035443,-0.3713542568586257,-0.23360125787187636,-0.25939338545327406,-0.17065369865680866,-0.263502606081056,5.144349874842935,-0.5015332516731348,-0.3289850004444812,-0.22896144029641777,-0.23095432579933617,0.09043039584988424,-0.26354389921544663,-0.3232519705495366,-0.41460079883243156,-0.5310987859284456
2020-49,1.7904003502791417,-0.38481206753172864,-0.41438953560728287,-0.1882629303776815,-0.2871080083629844,-0.29408630711569683,-0.37277104067452393,-0.26740067173405385,-0.2564740385148685,-0.060859343927080777,-0.03326009745825874,-0.06260695731240538,0.015652190546938772,-0.2626257035503326,-0.25089235097944745,-0.23566941010273104,-0.028617689903558036,-0.21706884587167907,3.612540286257251,-0.2567028389469005,-0.15318346506990455
2020-5,0.29320257031952085,-0.5183460733158199,-0.5826604678569779,0.5952303776095111,-0.23254336456171226,-0.3062652544854146,-0.27862479539276097,-0.27280878576585293,-0.2642055972719266,-0.1808953537918106,-0.10175207804139194,-0.11656740573623375,-0.42980089644789216,-0.3514792325056,-0.26171363398539765,-0.23856878386765318,-0.628774210635904,-0.42769475025141096,0.050802837352592126,-0.27270873716229566,3.021401133974099
2020-50,-1.121872035154693,-0.43614288207259877,-0.5443189736232339,-0.2046633033594764,-0.0652941208687019,-0.29633428170892834,-0.32475025673923924,-0.2510070990990902,-0.26043318845136154,-0.15713436005837023,-0.2945920424221532,-0.2969352301657961,-0.39516205241673164,-0.3221346529231714,-0.252737541771196,-0.19635555062224425,-0.435071984706895,1.2544065273868024,-0.3923611087770613,0.4134708230297434,-0.441163098659974
2020-51,0.791452690788743,-0.39882712666301506,0.629691190700002,-0.1542781460007971,0.13951774235542133,-0.2357849760814833,3.9675693024936343,-0.21755573691108043,-0.2644816879537736,-0.11779722369933678,-0.001999329125005542,-0.08546170704724732,0.0929483997582425,-0.31786390900547623,-0.2406293280133257,-0.17347851772484377,0.8715354803961916,-0.3117668930066113,-0.1889903716903067,-0.3778130816869213,-0.33705295198116064
2020-52,1.513754961572038,-0.46631337775422516,0.19690304569667574,-0.17798602936553717,-0.23637149978853905,-0.2328722207893996,-0.2618626731828224,-0.2704280526957277,-0.23944905474562478,-0.08319132225199526,-0.2605757317735077,-0.25897977805148525,0.3167886662237481,-0.2615684455657333,-0.26022136517815214,0.042568044350946736,-0.28925295220657476,-0.38529079450031595,-0.4440907992414905,2.5541683121426826,-0.3886833693872236
2020-53,-0.10755937132084355,-0.5161374271894568,-0.3885884888058353,-0.06610321868593967,-0.32481876502231016,-0.06571955597067698,-0.35469329151248336,5.177676281173227,-0.26182582772181534,-0.1185225641619304,-0.2151032058645976,-0.2884954976554816,0.2913887334933137,-0.32028944535349296,-0.23435435303251304,-0.2208355457593459,-0.5281692060045582,-0.41586010902321835,0.3979178977520426,-0.11582340927962098,-0.09113218885479285
2020-54,-0.725839314483122,0.3475154056238981,1.068448549712386,-0.196302585182763,-0.25740953821462,-0.07386614366009553,-0.2551562224580108,-0.19937670417248615,-0.219735802886264,-0.16589178889258394,0.025004989679608097,-0.29537524887498784,-0.5002101222406959,-0.3318956055169881,-0.26172129193354304,0.0038563644237387773,4.304143543791534,-0.11026790742224614,-0.4198768758427406,-0.1829879985696508,-0.5787639913313858
2020-55,-0.8839102538007785,-0.5064718470089461,-0.5346792174324871,-0.225401536910749,-0.32723540163189774,-0.22953427834551404,-0.33941285284615336,-0.22374149633467286,-0.260684481378717,-0.1811685308568737,-0.28652171074199484,-0.3100211644647996,-0.37685418760431927,-0.2909362769710064,-0.2598227745229637,-0.23608452168219596,-0.5922115713649048,-0.23804211943179368,0.217799383463198,5.076938688191953,-0.4209407792411902
2020-56,-0.7218183706033654,-0.5164871967624974,-0.5674757412067163,-0.14743785562372172,-0.3305761085068867,-0.1999980748248387,-0.35941773895518675,-0.1912921110664745,-0.12318621912648006,-0.13926956148348577,-0.015605580582127146,0.17388137802418763,0.28625968472797,0.028136059625468956,-0.11284526071146264,6.173334060580867,-0.4965754439213917,-0.39043895010000496,-0.3900173381397745,-0.32975303581803406,-0.3446719280833971
2020-57,0.5630346709366231,-0.4598554501362789,-0.2791378608224624,-0.17271915984235667,-0.3479170295492949,-0.25135055254361405,-0.057410324680227914,-0.27030697806243364,-0.26437557497620945,0.0417905178844815,-0.2935944769985426,-0.2957961007439042,0.2129715302288895,-0.26270344839841,-0.19961662457452145,-0.23385338847759604,-0.28657897591061227,-0.3868965505440986,4.604422869840821,-0.1402602731633731,-0.260520278532055
2020-58,0.208152495549121,-0.51861734738956,-0.4026821380668757,-0.2253845652466997,-0.2957343206174383,0.013940106436708424,1.5777499631477019,-0.23697676200660173,-0.2614360065550026,-0.17119491892537753,-0.303843118320634,-0.2879030207036679,0.7680987033800493,-0.33562670186689203,-0.22776643489133766,-0.21067055057643128,-0.5247317808305161,-0.40001733632699404,-0.42303921241487,-0.18972508915360714,1.6873451082125903
2020-59,1.3520743129618247,-0.44159378222317375,-0.32726456853382563,-0.2255280902340398,-0.2262916213674764,-0.2720647960310763,0.35183873909536306,-0.2730519368518149,-0.21166665064317725,-0.01646715874513927,-0.210063156744625,-0.2977003396581096,-0.22577580287733298,-0.26317575658703074,-0.14344226293394724,-0.1949688105620074,-0.5593799216988591,-0.3976342478267496,-0.21802233106149094,-0.16982296085375134,1.3032501647850836
2020-6,-1.1895614333834283,-0.35299743315149135,-0.420520984323013,-0.16940552316127733,-0.34770768176355615,0.6599339181932949,-0.21793160697168956,0.08551955585167771,-0.10240855568158373,-0.13403973651402065,-0.16370432674380364,-0.2780550216423105,0.7991201689832971,0.002510996990546675,3.9589213679230797,-0.12454798470637503,-0.1893418063895814,-0.3917308792883748,-0.43732262202118594,-0.22833277050304024,-0.5174904214792558
2020-60,1.612250555716121,0.1344486124610666,-0.34239517647244494,-0.22546879168033163,3.403168921172471,-0.29994681883367896,-0.34357702766603576,0.9433739840954701,-0.2624261812244725,-0.16508850435444647,-0.2867131685597838,-0.25387405101734883,-0.4560157300369429,-0.31475933204748713,-0.25206525488220216,-0.22863386279952025,-0.03726584512026882,-0.3975959336684509,-0.4103699361550332,-0.3996295061443978,-0.5380551349590322
2020-61,-0.4748575299784161,-0.28871287143064095,0.10383115508215987,-0.22501949287371054,-0.2674953015792802,-0.30623330028871915,-0.28833029458886283,-0.2592920765036412,-0.26419062684634215,-0.17352460340211273,-0.20243961390092374,-0.0716081700114859,-0.4730178460510525,1.7875669103873968,-0.2587104376843824,-0.23042709534114472,0.8725365308364901,1.8161299598428522,-0.2556114418884956,-0.37476447536474455,-0.5583664274559872
2020-7,-0.21094303844368212,-0.4896626454790736,2.8342032445655256,-0.22086560346130873,-0.24645414403744692,0.5468146378274138,-0.20036187476027623,-0.2729188969406886,-0.23802604700737767,-0.17494979766979177,-0.29019338777451503,-0.27677597905494117,-0.3889642068044317,3.2434740370814468,-0.25419050809357846,-0.16688484543349516,-0.303174914223299,-0.32589825027898406,-0.3873675659128035,-0.40524162048530593,-0.4840647110820118
2020-8,-0.8434595724646348,-0.4547994084983219,-0.5667460031839604,-0.21210033680537216,-0.32115205661955437,-0.18007005095865095,-0.36419352376523734,-0.2728955425281764,-0.2584361395180279,-0.18102777003058085,-0.2992798227229258,-0.2767639946504445,-0.43578334547044667,-0.27978248417797486,-0.24957337967617507,-0.2152406905998827,-0.2820018889422555,2.942838124365381,-0.2231884893348208,-0.399312896102538,-0.4032933501237208
2020-9,2.110195677906839,-0.2923121550021079,1.074565624937849,-0.20918505297552203,-0.29915583454642447,-0.03504938925335082,2.7786262072152965,-0.10596340352454875,-0.2643802568764166,-0.16326367331656785,-0.2671710305146108,-0.2322594156876574,-0.23653108083348473,-0.29202946397295954,-0.13532660488296247,-0.2121432278255388,0.008273084535203512,-0.42033294147129846,-0.3131420238558289,-0.32585590814590454,-0.3776573409486924
