PaperID,fairness/algorithm,fairness/optimization,fairness/sensitive-attributes,fairness/representation,utility/welfare,uncertainty,race,risk-assessment,policing,gender/language,image-classification,advertising,recommender-systems,data-collection/privacy,user-study,health,education,ML,explainability,accountability,law/rights,social-sciences/ethics
2021-1,0.08018640979133207,0.032640720876178114,0.017241634282688673,0.0008326921962792154,0.0025725782132199723,0.13313374026714064,0.3916787562788139,0.00206335546525552,0.0004027468170774285,0.0025128357855956885,0.0006510500126796982,0.01538932053134176,0.21423542531272197,0.02890741712276603,0.005453748379847568,0.0008180938186477734,0.009126859580553226,0.035068006291523054,0.0040946508119016276,0.006858836872832239,0.011928665708203126,0.004202455583400837
2021-10,0.08931799313477642,0.047176360899020914,0.019458703603194055,0.0009949083124888766,0.004539965826663026,0.22035208121592514,0.001648591482436718,0.0019004045047772108,0.0029763838230097914,0.0011927023088182317,0.012144499820087614,0.001179099148005326,0.001719332790849644,0.00904473355384611,0.0039261833493319,0.013027531788416155,0.0010660520113124734,0.5282650969459998,0.014245619893745426,0.002043034745995559,0.02041609703360955,0.003364623807689922
2021-11,0.12597104830841654,0.12189038832152707,0.38431643468425747,0.0005235150476867785,0.0036021968293325755,0.08275570430128132,0.02190627373281704,0.0011535756735811247,0.00018874945149187066,0.006768899837932606,0.002338488823857368,0.002891063370785783,0.0021671465358698862,0.015471289821520491,0.0012253035379500565,0.0026406399652641544,0.0013756746202684782,0.2171261874754215,0.0008626741987416982,0.0015671796460423242,0.0012163663876949076,0.002041199428258845
2021-12,0.09242683232543406,0.008639776360967093,0.008548041512762465,0.00020600142817653406,0.0020815320597195107,0.08240363182700894,0.032733553305044225,0.003165184956942724,0.00017250149413912858,0.4560031544912916,0.13702244376993145,0.004318350537948976,0.004094695698512304,0.00889791659779312,0.006280039898537636,0.0022714289334151185,0.0043425317393757145,0.12915593274599854,0.0060367165184285684,0.002798239877693633,0.001479870561009683,0.00692162335986899
2021-13,0.1523798015630957,0.07300525594327628,0.053250612666494036,0.0022610459566916354,0.0024566434321216706,0.03032667858401339,0.016595627866858045,0.0005679914506335835,0.00038223088422620355,0.005744482669604534,0.008965759394907732,0.0014936277971588636,0.0015385459241152829,0.008247151540733948,0.0027750243662732947,0.0010636961344742217,0.0005106093454947417,0.6316358586281244,0.0018185115636506484,0.001686165049029665,0.0011590795197465155,0.0021355997192754796
2021-14,0.07023745212305552,0.01496061259656313,0.0029683179496780288,0.004519030784551093,0.005559784319576465,0.2971280100027095,0.003621121175747358,0.007830644689342301,0.0007318602557895658,0.003577472128409174,0.005750585761794721,0.008090547145780164,0.053712292524020926,0.027842156642851692,0.00333039288892677,0.004010713102510379,0.0016325729194671245,0.00912856836994371,0.005137454524899394,0.2943833758048763,0.012599854558416883,0.1632471797310898
2021-15,0.07157019261498554,0.15087307448049952,0.3146848110378231,0.0012595882443730483,0.008612800145406954,0.14772251755299,0.026012542659307428,0.10975117971881596,0.0030029379473082317,0.0011705886293123795,0.0007287148478534026,0.0017478476584608894,0.0013987433901488813,0.0069060242696574155,0.0013430669423941586,0.0017624236742823096,0.004316043406161505,0.1052587900777644,0.02898594854010075,0.002653971868673661,0.004468347389372987,0.005769844904307321
2021-16,0.043752368713142205,0.12180779217738918,0.02347126500539519,0.00025400933299275406,0.002902111287772373,0.057271532452036956,0.0005271551146074513,0.0004289796544606127,0.00021270235771853158,0.02950638720073765,0.0010174687964764793,0.0006036120947110635,0.0010431239607139493,0.008695771025352758,0.0012440948483278698,0.0002811913220920394,0.0009321181546496099,0.6900454438510568,0.012020504136631688,0.0013855471734361645,0.001105260459870155,0.001491560880428396
2021-17,0.08247493090983497,0.013998898394931774,0.008738856866879087,0.00023981517865411024,0.001368973104962125,0.12866934781168377,0.007372462315472562,0.0029489220928890724,0.00020081645550352757,0.5803072576354522,0.003516764039548859,0.011951385394655827,0.014941066468254114,0.020481839164785944,0.007296216901798194,0.001083751989857335,0.0010715095209792996,0.07641465375678634,0.00284551114128996,0.004773276061429869,0.00796885812969315,0.021334886664657833
2021-18,0.07666135475563296,0.006802155629449931,0.011267010734765772,0.0029234770789672844,0.004107012289916738,0.2329147099565489,0.006451686105772551,0.0022590202053647144,0.0005914101114450427,0.0033760241866448186,0.0028806762252141034,0.003044866576148275,0.006064504539256381,0.029594799404135987,0.003978717837726747,0.0006334043466722723,0.0037716038710290927,0.01102054555562059,0.004841594743010894,0.022186568123172486,0.004801879563069486,0.5598269781604349
